net_count
0.24980901451489687
0.1841100076394194
0.13139801375095492
0.07792207792207792
0.09243697478991597
0.2612681436210848
0.16653934300993126
0.11688311688311688
0.5905271199388846
0.04889228418640183
0.119938884644767
0.019862490450725745
0.1779984721161192
0.6462948815889993
0.1627196333078686
0.6890756302521008
0.22459893048128343
0.2077922077922078
0.01757066462948816
0.07257448433919023
0.10007639419404125
0.05500381970970206
0.16119174942704353
0.04583651642475172
0.15584415584415584
0.03284950343773873
0.0962566844919786
0.2727272727272727
0.05576776165011459
0.11611917494270435
0.09931245225362872
0.03208556149732621
0.03437738731856379
0.025974025974025976
0.0427807486631016
0.08403361344537816
0.01145912910618793
0.08708938120702826
0.1573720397249809
0.13445378151260504
0.03208556149732621
0.20168067226890757
0.03972498090145149
0.10771581359816654
0.08174178762414057
0.12987012987012986
0.17265087853323147
0.08861726508785332
0.2047364400305577
0.053475935828877004
0.2582123758594347
0.07715813598166539
0.9908326967150497
0.07792207792207792
0.12299465240641712
0.08021390374331551
0.2505729564553094
0.04889228418640183
0.08403361344537816
0.03819709702062643
0.186401833460657
0.01757066462948816
0.04201680672268908
0.052711993888464474
0.07104660045836517
0.07715813598166539
0.0038197097020626434
0.12910618792971734
0.01680672268907563
0.06493506493506493
0.0427807486631016
0.05042016806722689
0.03666921313980138
0.10007639419404125
0.058059587471352175
0.04583651642475172
0.04507257448433919
0.2857142857142857
0.01833460656990069
0.007639419404125287
0.20091673032849502
0.04507257448433919
0.012987012987012988
0.11077158135981666
0.019862490450725745
0.0825057295645531
0.19786096256684493
0.054239877769289534
0.25133689839572193
0.060351413292589765
0.01145912910618793
0.060351413292589765
0.0374331550802139
0.0038197097020626434
0.04507257448433919
0.03896103896103896
0.08479755538579067
0.052711993888464474
0.30863254392666156
0.1497326203208556
0.01757066462948816
0.0748663101604278
0.024446142093200916
0.015278838808250574
0.059587471352177235
0.023682200152788387
0.1841100076394194
0.09472880061115355
0.12605042016806722
0.025974025974025976
0.0053475935828877
0.03819709702062643
