info_scope,info_traffic,ix_count,port_capacity,info_ratio,policy_general,info_type
0.3333333333333333,0.21052631578947367,0.003048780487804878,0.00037230081906180194,0.8,0.25,2
0.6666666666666666,0.5263157894736842,0.01524390243902439,0.001563663440059568,0.8,0.5,1
0.3333333333333333,0.3157894736842105,0.018292682926829267,0.001563663440059568,0.6,0.25,0
0.6666666666666666,0.2631578947368421,0.01524390243902439,0.0008562918838421445,0.4,0.25,0
0.6666666666666666,0.631578947368421,0.006097560975609756,0.004095309009679821,1.0,0.25,2
0.6666666666666666,0.21052631578947367,0.006097560975609756,0.0011169024571854058,0.4,0.25,0
1.0,0.3684210526315789,0.01524390243902439,0.0018615040953090098,0.8,0.25,1
0.6666666666666666,0.21052631578947367,0.012195121951219513,0.0008562918838421445,0.6,0.25,1
0.6666666666666666,0.2631578947368421,0.012195121951219513,0.0004839910647803425,0.4,0.25,0
0.3333333333333333,0.2631578947368421,0.006097560975609756,0.0007446016381236039,0.4,0.25,0
0.3333333333333333,0.05263157894736842,0.003048780487804878,3.7230081906180194e-06,0.6,0.25,4
1.0,0.47368421052631576,0.012195121951219513,0.003462397617274758,1.0,0.25,2
0.3333333333333333,0.21052631578947367,0.003048780487804878,3.72300819061802e-05,0.6,0.25,0
0.6666666666666666,0.42105263157894735,0.009146341463414634,0.0018987341772151898,0.6,0.25,0
0.6666666666666666,0.15789473684210525,0.003048780487804878,0.00037230081906180194,0.6,0.25,1
1.0,0.7368421052631579,0.051829268292682924,0.025398361876396127,0.4,0.5,0
0.6666666666666666,0.3157894736842105,0.009146341463414634,0.0001489203276247208,0.4,0.25,0
0.6666666666666666,0.47368421052631576,0.01524390243902439,0.013030528667163067,0.6,0.5,4
0.6666666666666666,0.2631578947368421,0.003048780487804878,3.72300819061802e-05,0.8,0.25,2
1.0,0.21052631578947367,0.006097560975609756,0.00040953090096798215,0.6,0.5,1
0.3333333333333333,0.2631578947368421,0.003048780487804878,0.00037230081906180194,0.4,0.25,1
0.6666666666666666,0.5263157894736842,0.009146341463414634,0.0014892032762472078,0.6,0.25,1
1.0,0.15789473684210525,0.03048780487804878,0.001712583767684289,0.6,0.5,0
0.6666666666666666,0.42105263157894735,0.03048780487804878,0.0048771407297096055,0.4,0.25,0
1.0,0.8947368421052632,0.07621951219512195,0.011169024571854059,0.6,0.5,1
1.0,0.47368421052631576,0.027439024390243903,0.013030528667163067,0.8,0.25,1
0.6666666666666666,0.2631578947368421,0.006097560975609756,0.0007446016381236039,0.6,0.5,0
0.3333333333333333,0.3157894736842105,0.012195121951219513,0.0012285927029039463,0.8,0.25,1
0.6666666666666666,0.5263157894736842,0.006097560975609756,7.44601638123604e-05,0.6,0.5,1
0.3333333333333333,0.5263157894736842,0.006097560975609756,0.0007446016381236039,0.8,0.25,1
0.6666666666666666,0.3684210526315789,0.021341463414634148,0.0016008935219657483,0.6,0.25,1
0.6666666666666666,0.15789473684210525,0.01524390243902439,0.00018615040953090097,0.8,0.25,2
0.6666666666666666,0.631578947368421,0.012195121951219513,0.014333581533879374,0.6,0.5,4
0.3333333333333333,0.7368421052631579,0.006097560975609756,0.029784065524944156,0.4,0.5,1
0.3333333333333333,0.3157894736842105,0.003048780487804878,0.0014892032762472078,0.6,0.25,4
1.0,0.21052631578947367,0.5670731707317073,0.008213477289650037,0.6,0.25,4
1.0,0.8947368421052632,0.7896341463414634,0.3903201787043932,0.6,0.25,1
0.6666666666666666,0.21052631578947367,0.006097560975609756,7.44601638123604e-05,0.8,1.0,2
0.6666666666666666,0.3157894736842105,0.003048780487804878,0.00037230081906180194,0.4,0.5,1
0.6666666666666666,0.5789473684210527,0.027439024390243903,0.00781831720029784,0.6,0.5,1
0.3333333333333333,0.7368421052631579,0.01524390243902439,0.01526433358153388,0.4,0.5,0
1.0,0.7368421052631579,0.021341463414634148,0.01712583767684289,0.6,0.5,1
1.0,0.42105263157894735,0.04878048780487805,0.009158600148920327,0.8,0.25,1
1.0,0.5263157894736842,0.04878048780487805,0.008972449739389427,0.8,0.5,2
0.6666666666666666,0.3157894736842105,0.01524390243902439,0.0011913626209977663,1.0,0.5,2
0.6666666666666666,0.6842105263157895,0.036585365853658534,0.017163067758749068,0.4,0.5,0
0.6666666666666666,0.5263157894736842,0.009146341463414634,0.000781831720029784,0.4,0.25,1
0.3333333333333333,0.5263157894736842,0.024390243902439025,0.06813104988830976,0.4,0.5,0
0.6666666666666666,0.15789473684210525,0.009146341463414634,7.818317200297841e-05,0.8,0.25,1
0.3333333333333333,0.6842105263157895,0.009146341463414634,0.0022338049143708115,0.6,0.5,4
1.0,0.2631578947368421,0.006097560975609756,0.0007446016381236039,0.8,0.25,2
0.3333333333333333,0.5789473684210527,0.021341463414634148,0.0195457930007446,0.4,0.25,0
0.6666666666666666,0.5263157894736842,0.057926829268292686,0.006779597915115413,0.6,0.75,1
0.3333333333333333,0.3684210526315789,0.012195121951219513,0.037602382725241995,0.6,0.25,4
0.3333333333333333,0.42105263157894735,0.01524390243902439,0.005584512285927029,0.4,0.5,0
1.0,0.5263157894736842,0.06402439024390244,0.008562918838421444,0.6,0.75,0
0.3333333333333333,0.5263157894736842,0.009146341463414634,0.0011169024571854058,0.6,0.25,0
0.6666666666666666,0.21052631578947367,0.006097560975609756,0.0007446016381236039,1.0,0.5,1
0.6666666666666666,0.42105263157894735,0.006097560975609756,0.0007446016381236039,0.8,0.5,1
0.6666666666666666,0.3157894736842105,0.027439024390243903,0.001340282948622487,0.8,0.5,1
0.6666666666666666,0.2631578947368421,0.003048780487804878,0.00037230081906180194,0.8,0.25,2
0.6666666666666666,0.3157894736842105,0.003048780487804878,0.007446016381236039,0.6,0.25,0
0.6666666666666666,0.42105263157894735,0.012195121951219513,0.0026061057334326137,0.6,0.25,0
0.3333333333333333,0.21052631578947367,0.012195121951219513,0.0008190618019359643,0.4,0.25,1
1.0,0.5263157894736842,0.012195121951219513,0.0001489203276247208,0.8,0.25,1
1.0,0.42105263157894735,0.009146341463414634,0.000781831720029784,0.6,0.25,1
0.3333333333333333,0.7368421052631579,0.051829268292682924,0.011913626209977662,0.4,0.5,0
0.3333333333333333,0.47368421052631576,0.01524390243902439,0.009307520476545048,0.4,0.25,4
1.0,0.3684210526315789,0.003048780487804878,0.00037230081906180194,1.0,0.25,2
0.6666666666666666,0.5263157894736842,0.006097560975609756,0.0007446016381236039,0.6,0.25,1
0.6666666666666666,0.47368421052631576,0.09146341463414634,0.02140729709605361,0.6,0.5,4
1.0,0.3684210526315789,0.036585365853658534,0.0014892032762472078,0.6,0.5,1
1.0,0.15789473684210525,0.021341463414634148,0.0007446016381236039,0.6,0.5,1
0.3333333333333333,0.3684210526315789,0.006097560975609756,7.44601638123604e-05,0.6,0.25,1
1.0,0.5263157894736842,0.006097560975609756,0.0029784065524944155,0.6,0.25,2
1.0,0.5263157894736842,0.04878048780487805,0.0026433358153387936,0.8,0.25,5
0.6666666666666666,0.7368421052631579,0.03048780487804878,0.027177959791511542,0.4,0.5,1
1.0,0.42105263157894735,0.009146341463414634,0.0011169024571854058,0.8,0.5,2
0.3333333333333333,0.5263157894736842,0.003048780487804878,0.007446016381236039,0.4,0.25,2
1.0,0.5263157894736842,0.5945121951219512,0.72933730454207,0.8,0.25,2
0.6666666666666666,0.5263157894736842,0.036585365853658534,0.003093819806403574,0.6,0.5,1
0.6666666666666666,0.3157894736842105,0.006097560975609756,0.0007446016381236039,0.4,0.25,0
1.0,0.5263157894736842,0.012195121951219513,0.0001154132539091586,0.6,0.5,4
1.0,0.5263157894736842,0.003048780487804878,3.72300819061802e-05,0.8,0.25,2
0.6666666666666666,0.15789473684210525,0.009146341463414634,0.00011169024571854058,0.6,0.25,0
0.6666666666666666,0.7368421052631579,0.027439024390243903,0.01563663440059568,0.6,0.5,0
0.6666666666666666,0.3157894736842105,0.006097560975609756,0.0007446016381236039,0.6,0.5,1
0.6666666666666666,0.3684210526315789,0.012195121951219513,0.0014892032762472078,0.6,0.25,1
1.0,0.5263157894736842,0.31402439024390244,0.6321667907669397,1.0,0.25,2
1.0,0.7368421052631579,0.04573170731707317,0.0390915860014892,0.6,0.5,0
0.3333333333333333,0.21052631578947367,0.009146341463414634,0.0001489203276247208,0.6,0.25,1
0.3333333333333333,0.3157894736842105,0.003048780487804878,0.00037230081906180194,0.6,0.25,1
0.6666666666666666,0.21052631578947367,0.012195121951219513,0.0008190618019359643,0.6,0.25,0
0.6666666666666666,0.15789473684210525,0.03048780487804878,0.0040580789277736415,0.6,0.25,5
0.6666666666666666,0.15789473684210525,0.006097560975609756,0.000781831720029784,0.6,0.25,1
0.6666666666666666,0.2631578947368421,0.009146341463414634,0.00011169024571854058,0.8,0.25,2
0.6666666666666666,0.7368421052631579,0.021341463414634148,0.006701414743112435,0.4,0.5,0
1.0,0.7368421052631579,0.009146341463414634,0.014892032762472078,0.4,0.25,1
0.3333333333333333,0.3157894736842105,0.012195121951219513,0.0014892032762472078,0.4,0.25,0
0.3333333333333333,0.21052631578947367,0.006097560975609756,0.0004467609828741623,0.6,0.25,1
0.3333333333333333,0.3684210526315789,0.006097560975609756,0.0011169024571854058,0.4,0.25,1
1.0,0.5789473684210527,0.054878048780487805,0.031720029784065525,0.6,0.5,1
0.6666666666666666,0.3684210526315789,0.006097560975609756,0.0007446016381236039,0.4,0.25,0
0.3333333333333333,0.2631578947368421,0.018292682926829267,0.001563663440059568,0.4,0.25,1
0.6666666666666666,0.42105263157894735,0.003048780487804878,0.0007446016381236039,0.6,0.25,6
1.0,0.8947368421052632,0.01524390243902439,0.0018615040953090098,0.6,0.75,1
0.3333333333333333,0.15789473684210525,0.003048780487804878,3.72300819061802e-05,0.6,0.25,1
0.3333333333333333,0.21052631578947367,0.039634146341463415,0.0032017870439314967,0.6,0.25,5
0.6666666666666666,0.05263157894736842,0.003048780487804878,3.7230081906180194e-06,0.8,0.25,2
0.3333333333333333,0.5263157894736842,0.009146341463414634,0.00011169024571854058,0.6,0.25,8
1.0,1.0,0.027439024390243903,0.06478034251675353,0.6,0.75,1
0.6666666666666666,0.2631578947368421,0.018292682926829267,0.0018987341772151898,0.6,0.5,0
0.6666666666666666,0.10526315789473684,0.006097560975609756,0.0007446016381236039,0.8,1.0,3
0.6666666666666666,0.5263157894736842,0.009146341463414634,0.00011169024571854058,0.6,0.25,2
0.6666666666666666,0.2631578947368421,0.009146341463414634,0.0011169024571854058,0.6,0.25,2
1.0,0.7368421052631579,0.039634146341463415,0.009791511541325392,0.4,0.75,1
1.0,0.631578947368421,0.06097560975609756,0.008190618019359643,0.6,0.5,1
0.3333333333333333,0.3157894736842105,0.012195121951219513,0.0014892032762472078,0.4,0.5,0
0.6666666666666666,0.3684210526315789,0.003048780487804878,0.0007446016381236039,0.6,0.25,0
0.6666666666666666,0.3684210526315789,0.003048780487804878,3.72300819061802e-05,0.4,0.5,0
0.6666666666666666,0.15789473684210525,0.006097560975609756,4.095309009679821e-06,0.8,0.25,0
1.0,0.7368421052631579,0.009146341463414634,0.0022338049143708115,1.0,0.5,1
1.0,0.8421052631578947,0.14329268292682926,0.06113179448994788,0.6,0.75,1
1.0,0.7368421052631579,0.003048780487804878,0.00037230081906180194,0.4,0.5,1
0.3333333333333333,0.3684210526315789,0.009146341463414634,0.0018615040953090098,0.4,0.25,0
1.0,0.05263157894736842,0.003048780487804878,3.7230081906180194e-06,0.4,0.5,1
0.3333333333333333,0.2631578947368421,0.009146341463414634,0.0004467609828741623,0.6,0.25,2
0.6666666666666666,0.631578947368421,0.024390243902439025,0.010424422933730455,0.2,0.25,4
0.3333333333333333,0.42105263157894735,0.006097560975609756,0.007446016381236039,0.4,0.25,0
0.3333333333333333,0.21052631578947367,0.006097560975609756,0.00040953090096798215,0.4,0.25,0
0.6666666666666666,0.5263157894736842,0.009146341463414634,0.0029784065524944155,0.8,0.5,1
0.3333333333333333,0.3157894736842105,0.012195121951219513,0.0014892032762472078,0.6,0.5,4
0.6666666666666666,0.15789473684210525,0.003048780487804878,3.72300819061802e-05,0.4,0.25,0
1.0,0.5263157894736842,0.042682926829268296,0.004542069992553984,0.6,0.75,1
0.3333333333333333,0.5263157894736842,0.01524390243902439,0.00018615040953090097,0.8,0.25,5
0.6666666666666666,0.21052631578947367,0.009146341463414634,0.0008190618019359643,1.0,0.5,1
0.3333333333333333,0.21052631578947367,0.003048780487804878,3.72300819061802e-05,0.8,0.25,2
0.6666666666666666,0.10526315789473684,0.006097560975609756,7.44601638123604e-05,0.6,0.25,2
0.6666666666666666,0.6842105263157895,0.054878048780487805,0.03845867460908414,0.4,0.5,1
0.6666666666666666,0.10526315789473684,0.003048780487804878,3.72300819061802e-05,0.8,0.25,2
0.6666666666666666,0.3684210526315789,0.009146341463414634,0.004839910647803425,0.8,0.25,2
0.6666666666666666,0.5263157894736842,0.01524390243902439,0.002308265078183172,0.6,0.5,1
0.6666666666666666,0.3684210526315789,0.021341463414634148,0.002271034996276992,0.4,0.5,0
0.3333333333333333,0.3157894736842105,0.003048780487804878,3.72300819061802e-05,0.8,0.25,2
1.0,0.7368421052631579,0.125,0.037267311988086374,0.6,0.5,1
0.3333333333333333,0.3157894736842105,0.018292682926829267,0.000932017870439315,0.6,0.5,1
0.6666666666666666,0.47368421052631576,0.01524390243902439,0.003462397617274758,0.6,0.25,4
0.6666666666666666,0.3684210526315789,0.006097560975609756,0.0014892032762472078,0.4,0.25,0
0.6666666666666666,0.3157894736842105,0.006097560975609756,0.0007446016381236039,0.6,0.25,1
0.6666666666666666,0.15789473684210525,0.021341463414634148,0.00026061057334326136,0.6,0.25,1
1.0,0.21052631578947367,0.06402439024390244,0.0021593447505584514,0.8,0.5,5
1.0,0.5263157894736842,0.018292682926829267,0.0022338049143708115,0.6,0.5,0
1.0,0.05263157894736842,0.06707317073170732,0.0011206254653760238,0.6,0.5,4
0.6666666666666666,0.15789473684210525,0.006097560975609756,4.095309009679821e-05,0.8,0.25,3
0.3333333333333333,0.47368421052631576,0.006097560975609756,0.0018615040953090098,0.6,0.5,1
0.6666666666666666,0.3684210526315789,0.003048780487804878,0.00037230081906180194,0.8,0.25,1
0.3333333333333333,0.47368421052631576,0.009146341463414634,0.0011169024571854058,0.6,0.25,2
0.3333333333333333,0.2631578947368421,0.006097560975609756,0.0007446016381236039,0.6,0.25,0
0.6666666666666666,0.3684210526315789,0.003048780487804878,0.00037230081906180194,0.6,0.75,1
0.3333333333333333,0.5263157894736842,0.006097560975609756,0.0001489203276247208,0.6,0.25,5
0.6666666666666666,0.2631578947368421,0.009146341463414634,0.00011169024571854058,0.6,0.25,3
0.6666666666666666,0.47368421052631576,0.006097560975609756,0.0052122114668652275,0.6,0.25,4
0.6666666666666666,0.47368421052631576,0.03353658536585366,0.024199553239017124,0.6,0.5,1
0.3333333333333333,0.5263157894736842,0.01524390243902439,0.001563663440059568,0.4,0.5,1
0.6666666666666666,0.15789473684210525,0.006097560975609756,0.0007446016381236039,0.8,0.25,2
0.6666666666666666,0.5263157894736842,0.039634146341463415,0.014556962025316455,0.6,0.5,1
0.6666666666666666,0.5263157894736842,0.03353658536585366,0.004169769173492182,0.6,0.5,1
0.3333333333333333,0.5263157894736842,0.009146341463414634,0.0011169024571854058,0.6,0.5,1
0.3333333333333333,0.5263157894736842,0.01524390243902439,0.0018615040953090098,0.6,0.5,1
1.0,0.5263157894736842,0.057926829268292686,0.045979151154132536,1.0,0.5,2
0.6666666666666666,0.47368421052631576,0.012195121951219513,0.008562918838421444,0.4,0.25,0
0.6666666666666666,0.7368421052631579,0.021341463414634148,0.07148175725986597,0.4,0.5,0
1.0,0.5263157894736842,0.04878048780487805,0.05286671630677588,0.6,0.75,1
1.0,0.5263157894736842,0.524390243902439,0.697319434102755,0.8,0.5,2
1.0,0.3684210526315789,0.03353658536585366,0.003090096798212956,0.4,0.25,0
1.0,0.7368421052631579,0.003048780487804878,0.00037230081906180194,0.4,0.5,2
0.6666666666666666,0.7368421052631579,0.027439024390243903,0.03127326880119136,0.4,0.75,1
0.3333333333333333,0.3157894736842105,0.012195121951219513,0.0001489203276247208,0.6,0.25,0
0.3333333333333333,0.3684210526315789,0.018292682926829267,0.002308265078183172,0.6,0.5,1
1.0,0.42105263157894735,0.003048780487804878,0.0007446016381236039,1.0,0.5,2
0.6666666666666666,0.47368421052631576,0.024390243902439025,0.004467609828741623,0.4,0.75,0
0.6666666666666666,0.2631578947368421,0.006097560975609756,0.00040953090096798215,0.6,0.25,1
0.6666666666666666,0.5263157894736842,0.03353658536585366,0.009456440804169769,0.6,0.5,1
0.6666666666666666,0.7894736842105263,0.03353658536585366,0.039463886820551006,0.4,0.25,0
0.3333333333333333,0.47368421052631576,0.003048780487804878,7.44601638123604e-05,0.6,0.25,6
0.6666666666666666,0.5263157894736842,0.006097560975609756,0.0007446016381236039,0.2,0.25,0
1.0,0.42105263157894735,0.054878048780487805,0.008749069247952346,0.4,0.25,1
0.6666666666666666,0.2631578947368421,0.006097560975609756,0.0007446016381236039,0.4,0.25,1
1.0,0.7368421052631579,0.003048780487804878,3.72300819061802e-05,0.6,0.5,1
0.6666666666666666,0.2631578947368421,0.042682926829268296,0.0035740878629932984,0.6,0.5,1
0.3333333333333333,0.21052631578947367,0.03048780487804878,0.00014147431124348473,0.2,0.25,0
0.6666666666666666,0.21052631578947367,0.027439024390243903,0.0006366344005956813,0.6,0.25,1
0.3333333333333333,0.21052631578947367,0.006097560975609756,0.00040953090096798215,0.6,0.25,2
0.6666666666666666,0.21052631578947367,0.012195121951219513,0.0001489203276247208,0.8,0.25,2
0.6666666666666666,0.7368421052631579,0.042682926829268296,0.009307520476545048,0.4,0.5,0
1.0,0.7368421052631579,0.06097560975609756,0.0424795234549516,0.4,0.25,1
1.0,0.05263157894736842,0.006097560975609756,4.095309009679821e-05,0.4,0.25,3
1.0,0.21052631578947367,0.003048780487804878,3.72300819061802e-05,1.0,0.75,1
0.6666666666666666,0.21052631578947367,0.003048780487804878,7.44601638123604e-05,0.6,0.25,1
0.3333333333333333,0.3157894736842105,0.003048780487804878,3.72300819061802e-05,0.6,0.25,0
0.6666666666666666,0.3157894736842105,0.024390243902439025,0.0024199553239017124,0.6,0.25,0
0.3333333333333333,0.3157894736842105,0.01524390243902439,0.0033507073715562173,0.6,0.25,0
1.0,0.47368421052631576,0.03048780487804878,0.0048771407297096055,0.4,0.25,1
1.0,0.3157894736842105,0.009146341463414634,0.0011169024571854058,0.8,0.25,0
0.6666666666666666,0.7368421052631579,0.018292682926829267,0.03201787043931496,0.8,0.25,2
0.6666666666666666,0.5263157894736842,0.012195121951219513,0.011913626209977662,0.4,0.25,0
0.3333333333333333,0.05263157894736842,0.003048780487804878,3.72300819061802e-05,0.6,0.25,5
1.0,0.21052631578947367,0.012195121951219513,0.001154132539091586,0.6,0.25,0
0.3333333333333333,0.2631578947368421,0.012195121951219513,0.001154132539091586,0.6,0.5,1
0.6666666666666666,0.05263157894736842,0.003048780487804878,3.7230081906180194e-06,0.6,0.25,2
0.6666666666666666,0.21052631578947367,0.006097560975609756,0.0004467609828741623,0.8,0.75,2
0.3333333333333333,0.15789473684210525,0.009146341463414634,7.818317200297841e-05,0.6,0.25,1
1.0,0.5263157894736842,0.06097560975609756,0.015748324646314222,0.8,0.5,2
1.0,0.5263157894736842,0.021341463414634148,0.00022710349962769917,0.6,0.25,3
0.3333333333333333,0.5263157894736842,0.021341463414634148,0.0037974683544303796,0.4,0.25,1
0.6666666666666666,0.5789473684210527,0.04878048780487805,0.041325390915860016,0.6,0.25,1
0.3333333333333333,0.42105263157894735,0.018292682926829267,0.00193596425912137,0.4,0.25,0
1.0,0.10526315789473684,0.04878048780487805,0.0005956813104988831,0.8,0.25,5
0.3333333333333333,0.631578947368421,0.009146341463414634,0.004095309009679821,0.6,0.5,1
0.6666666666666666,0.5263157894736842,0.006097560975609756,4.095309009679821e-05,0.4,0.25,4
1.0,0.3684210526315789,0.003048780487804878,0.0007446016381236039,0.8,0.25,1
0.3333333333333333,0.47368421052631576,0.009146341463414634,0.0011169024571854058,0.4,0.25,0
0.6666666666666666,0.3684210526315789,0.006097560975609756,0.0029784065524944155,1.0,0.25,2
1.0,0.5263157894736842,0.024390243902439025,0.0026433358153387936,0.6,0.5,1
0.6666666666666666,0.631578947368421,0.012195121951219513,0.008935219657483246,0.4,0.5,0
0.3333333333333333,0.3684210526315789,0.003048780487804878,0.00037230081906180194,0.4,0.25,0
0.3333333333333333,0.3684210526315789,0.03048780487804878,0.004542069992553984,0.6,0.25,0
0.6666666666666666,0.42105263157894735,0.021341463414634148,0.0052122114668652275,0.4,0.5,0
1.0,0.5263157894736842,0.10670731707317073,0.012695457930007446,0.6,0.25,2
0.6666666666666666,0.5263157894736842,0.01524390243902439,0.0002978406552494416,0.4,0.25,1
0.6666666666666666,0.10526315789473684,0.003048780487804878,0.00040953090096798215,0.8,0.5,5
1.0,0.631578947368421,0.027439024390243903,0.012323157110945645,0.6,0.75,1
0.6666666666666666,0.47368421052631576,0.021341463414634148,0.004467609828741623,0.2,0.25,0
0.3333333333333333,0.5263157894736842,0.003048780487804878,3.72300819061802e-05,1.0,0.25,2
0.3333333333333333,0.2631578947368421,0.003048780487804878,0.00037230081906180194,0.2,0.25,0
1.0,0.5263157894736842,0.03353658536585366,0.06329113924050633,0.6,0.25,1
0.3333333333333333,0.15789473684210525,0.006097560975609756,7.44601638123604e-05,0.4,0.25,0
0.3333333333333333,0.5263157894736842,0.006097560975609756,0.00040953090096798215,0.8,0.25,2
